Date,Open,High,Low,Close,Adj Close,Volume,3days_before_change
2016-01-06,9.270000,10.380000,9.078000,10.200000,10.200000,3534100,1.095596133190118
2016-01-07,9.800000,9.970000,9.160000,9.210000,9.210000,1694700,1.0622837370242215
2016-01-08,9.350000,9.950000,9.250000,9.750000,9.750000,552500,1.1818181818181819
2016-01-11,9.650000,9.700000,9.080000,9.310000,9.310000,577600,1.16375
2016-01-12,9.350000,9.500000,8.400000,8.670000,8.670000,598600,1.1187096774193548
2016-01-13,8.600000,8.760000,8.032000,8.250000,8.250000,796500,1.114864864864865
2016-01-14,8.080000,8.550000,7.780000,8.000000,8.000000,1156400,0.936768149882904
2016-01-15,7.750000,7.900000,7.260000,7.750000,7.750000,903100,0.8639910813823857
2016-01-19,7.830000,7.890000,7.300000,7.400000,7.400000,743500,0.8418657565415246
2016-01-20,7.250000,9.205000,6.940000,8.540000,8.540000,1686000,1.0154577883472056
2016-01-21,8.620000,9.070000,8.455000,8.970000,8.970000,1195800,1.027491408934708
2016-01-22,9.370000,9.700000,8.530000,8.790000,8.790000,1037100,1.053956834532374
2016-01-25,8.780000,8.850000,8.140000,8.410000,8.410000,600000,0.8368159203980099
2016-01-26,8.480000,9.080000,8.200000,8.730000,8.730000,712900,0.9170168067226891
2016-01-27,8.650000,8.730000,8.220000,8.340000,8.340000,579400,0.9328859060402684
2016-01-28,8.430000,10.190000,8.430000,10.050000,10.050000,1066300,1.2050359712230216
2016-01-29,10.150000,10.169000,9.400000,9.520000,9.520000,859800,1.1753086419753087
2016-02-01,9.620000,9.620000,8.630000,8.940000,8.940000,776800,1.1105590062111799
2016-02-02,8.830000,8.830000,8.160000,8.340000,8.340000,534000,1.0477386934673367
2016-02-03,8.440000,8.570000,7.830000,8.100000,8.100000,435200,1.0657894736842106
2016-02-04,8.200000,8.300000,7.820000,8.050000,8.050000,520000,1.1180555555555556
2016-02-05,8.050000,8.140000,7.774000,7.960000,7.960000,600100,1.3113673805601318
2016-02-08,7.870000,7.940000,7.370000,7.600000,7.600000,538400,1.4960629921259843
2016-02-09,7.510000,7.580000,6.870000,7.200000,7.200000,658700,1.4285714285714286
2016-02-10,6.380000,6.790000,5.920000,6.070000,6.070000,2068300,1.2237903225806452
2016-02-11,5.600000,5.820000,4.995000,5.080000,5.080000,1419200,0.9530956848030019
2016-02-12,5.310000,5.520000,5.000000,5.040000,5.040000,1302000,0.8952042628774423
2016-02-16,5.060000,5.720000,4.855000,4.960000,4.960000,1485500,0.9168207024029574
2016-02-17,5.040000,5.970000,5.020000,5.330000,5.330000,1618400,1.0533596837944665
2016-02-18,5.450000,5.935000,5.240000,5.630000,5.630000,1167400,1.0910852713178294
2016-02-19,5.570000,5.720000,5.220000,5.410000,5.410000,954100,1.0691699604743083
2016-02-22,5.500000,5.690000,5.030000,5.060000,5.060000,634900,0.9547169811320755
2016-02-23,5.080000,5.270000,4.970000,5.160000,5.160000,694900,0.9364791288566244
2016-02-24,5.090000,5.260000,4.900000,5.060000,5.060000,644500,0.9003558718861209
2016-02-25,5.080000,5.470000,5.080000,5.300000,5.300000,463100,0.9689213893967094
2016-02-26,5.370000,5.650000,5.330000,5.510000,5.510000,500200,0.9032786885245901
2016-02-29,5.590000,5.830000,5.500000,5.620000,5.620000,671200,0.8781249999999999
2016-03-01,5.670000,5.850000,5.130000,5.470000,5.470000,1059400,0.8808373590982286
2016-03-02,5.490000,6.600000,5.360000,6.100000,6.100000,1695400,0.9242424242424242
2016-03-03,6.040000,6.600000,6.000000,6.400000,6.400000,1337900,0.9580838323353295
2016-03-04,6.500000,6.750000,6.120000,6.210000,6.210000,1447300,0.9338345864661654
2016-03-07,6.220000,6.840000,6.200000,6.600000,6.600000,1491100,0.923076923076923
2016-03-08,6.660000,6.780000,6.530000,6.680000,6.680000,638500,1.051140833988985
2016-03-09,6.740000,6.870000,6.250000,6.650000,6.650000,977900,1.0455974842767295
2016-03-10,6.870000,7.240000,6.700000,7.150000,7.150000,1567600,1.1331220285261492
2016-03-11,6.160000,6.560000,6.010000,6.355000,6.355000,3284400,0.9585218702865762
2016-03-14,6.380000,6.790000,6.150000,6.360000,6.360000,1475100,0.9224075416968819
2016-03-15,6.260000,6.465000,6.200000,6.310000,6.310000,742200,0.9431988041853512
2016-03-16,6.230000,6.660000,6.210000,6.630000,6.630000,582700,0.9866071428571429
2016-03-17,6.650000,6.950000,6.617000,6.895000,6.895000,603800,1.0494672754946726
2016-03-18,6.990000,7.080000,6.620000,6.690000,6.690000,3078600,1.0518867924528301
2016-03-21,6.890000,6.890000,6.540000,6.720000,6.720000,647500,1.0769230769230769
2016-03-22,6.730000,6.768000,6.500000,6.570000,6.570000,729300,1.0154559505409584
2016-03-23,6.510000,6.590000,6.180000,6.360000,6.360000,1044500,0.99375
2016-03-24,6.130000,6.330000,6.000000,6.240000,6.240000,828300,0.9644513137557961
2016-03-28,6.310000,6.510000,6.210000,6.470000,6.470000,717800,0.9984567901234567
2016-03-29,6.410000,6.550000,6.240000,6.400000,6.400000,839500,0.9937888198757764
2016-03-30,6.420000,6.600000,6.420000,6.470000,6.470000,872000,1.0269841269841269
2016-03-31,6.480000,6.540000,6.250000,6.480000,6.480000,702400,0.9863013698630138
2016-04-01,6.370000,6.530000,6.290000,6.440000,6.440000,546700,0.9246231155778896
2016-04-04,6.470000,6.530000,6.280000,6.300000,6.300000,816300,0.9292035398230087
2016-04-05,6.300000,6.600000,6.190000,6.570000,6.570000,882600,0.9733333333333334
2016-04-06,6.600000,7.000000,6.565000,6.965000,6.965000,820300,1.0333827893175074
2016-04-07,6.970000,7.180000,6.630000,6.780000,6.780000,835000,1.0059347181008902
2016-04-08,6.900000,6.980000,6.660000,6.750000,6.750000,997700,0.982532751091703
2016-04-11,6.690000,6.890000,6.650000,6.740000,6.740000,711700,0.9426573426573427
2016-04-12,6.720000,6.885000,6.655000,6.740000,6.740000,365500,0.9573863636363636
2016-04-13,6.680000,6.900000,6.680000,6.870000,6.870000,325900,0.9689703808180536
2016-04-14,6.830000,7.367000,6.830000,7.150000,7.150000,645400,1.0185185185185186
2016-04-15,7.100000,7.270000,6.970000,7.040000,7.040000,411600,0.9683631361760661
2016-04-18,6.990000,7.180000,6.870000,7.090000,7.090000,946100,0.913659793814433
2016-04-19,7.150000,7.230000,6.990000,7.020000,7.020000,1297200,0.8874841972187104
2016-04-20,6.990000,7.380000,6.960000,7.270000,7.270000,668600,0.9565789473684211
2016-04-21,7.300000,7.900000,7.260000,7.760000,7.760000,984700,1.0077922077922077
2016-04-22,7.820000,8.040000,7.710000,7.910000,7.910000,1106300,0.9427890345649582
2016-04-25,7.900000,8.020000,7.550000,7.600000,7.600000,444900,0.9476309226932669
2016-04-26,7.560000,7.760000,7.400000,7.700000,7.700000,321400,0.9771573604060914
2016-04-27,7.720000,8.410000,7.605000,8.390000,8.390000,825600,1.052697616060226
2016-04-28,8.250000,8.450000,7.965000,8.020000,8.020000,704900,1.0566534914361
2016-04-29,8.020000,8.020000,7.689000,7.880000,7.880000,473300,1.0548862115127176
2016-05-02,7.830000,8.080000,7.490000,7.970000,7.970000,1208100,1.096286107290234
2016-05-03,7.930000,8.080000,7.531000,7.590000,7.590000,580600,1.012
2016-05-04,7.640000,7.910000,7.440000,7.470000,7.470000,1051100,1.0108254397834913
2016-05-05,7.520000,7.770000,7.210000,7.270000,7.270000,1170100,1.1412872841444268
2016-05-06,7.250000,7.540000,7.190000,7.500000,7.500000,498500,1.1773940345368916
2016-05-09,7.520000,7.550000,7.160000,7.390000,7.390000,611200,1.2016260162601624
2016-05-10,7.070000,7.200000,6.300000,6.370000,6.370000,1710800,0.9636913767019667
2016-05-11,6.360000,6.650000,6.350000,6.370000,6.370000,682500,1.0031496062992127
2016-05-12,6.390000,6.530000,6.090000,6.150000,6.150000,664400,1.0215946843853823
2016-05-13,7.170000,7.170000,6.400000,6.610000,6.610000,3046200,1.0943708609271523
2016-05-16,6.340000,6.460000,5.890000,6.350000,6.350000,3101700,1.044407894736842
2016-05-17,6.100000,6.340000,5.800000,6.020000,6.020000,3680400,0.9852700490998362
2016-05-18,5.980000,6.180000,5.830000,6.040000,6.040000,1458700,0.9511811023622048
2016-05-19,6.000000,6.150000,5.920000,6.080000,6.080000,950900,0.9589905362776026
2016-05-20,6.070000,6.150000,5.980000,6.110000,6.110000,795000,0.9713831478537361
2016-05-23,6.060000,6.450000,6.000000,6.350000,6.350000,930900,0.9984276729559748
2016-05-24,6.390000,6.490000,6.220000,6.340000,6.340000,668100,0.9890795631825272
2016-05-25,6.340000,6.370000,6.230000,6.290000,6.290000,863900,0.9921135646687698
2016-05-26,6.300000,6.440000,6.260000,6.360000,6.360000,386200,1.0192307692307692
2016-05-27,6.410000,6.680000,6.302000,6.410000,6.410000,1339500,1.0158478605388273
2016-05-31,6.370000,6.600000,6.220000,6.340000,6.340000,1146900,1.044481054365733
2016-06-01,6.290000,6.290000,6.150000,6.240000,6.240000,580400,0.9689440993788819
2016-06-02,6.230000,6.310000,6.150000,6.310000,6.310000,388800,0.9813374805598756
2016-06-03,6.300000,6.310000,6.020000,6.070000,6.070000,568400,0.9309815950920246
2016-06-06,6.100000,6.535000,6.100000,6.440000,6.440000,775700,1.0015552099533438
2016-06-07,6.380000,6.460000,6.250000,6.430000,6.430000,816700,1.0206349206349206
2016-06-08,6.470000,6.590000,6.440000,6.520000,6.520000,743800,1.0759075907590758
2016-06-09,6.490000,6.590000,6.390000,6.430000,6.430000,405900,1.0879864636209813
2016-06-10,6.400000,6.510000,6.240000,6.300000,6.300000,831100,1.0482529118136439
2016-06-13,6.260000,6.410000,5.915000,6.060000,6.060000,1096300,1.0049751243781093
2016-06-14,5.930000,6.190000,5.860000,5.910000,5.910000,1169200,0.9817275747508306
2016-06-15,5.880000,6.250000,5.830000,6.010000,6.010000,608200,0.9724919093851133
2016-06-16,5.970000,6.110000,5.900000,6.030000,6.030000,637500,0.9678972712680578
2016-06-17,6.060000,6.340000,5.980000,6.020000,6.020000,1084000,1.0203389830508474
2016-06-20,6.000000,6.330000,6.000000,6.180000,6.180000,643400,1.0492359932088284
2016-06-21,6.300000,6.300000,6.020000,6.230000,6.230000,758700,1.114490161001789
2016-06-22,6.340000,6.380000,5.830000,5.900000,5.900000,984300,1.1302681992337167
2016-06-23,5.880000,6.060000,5.720000,5.890000,5.890000,1192000,1.0728597449908925
2016-06-24,5.600000,5.730000,5.270000,5.590000,5.590000,5804200,0.9893805309734512
2016-06-27,5.530000,5.590000,5.110000,5.220000,5.220000,1572400,0.8802698145025295
2016-06-28,5.280000,5.500000,5.240000,5.490000,5.490000,869800,1.009191176470588
2016-06-29,5.540000,5.670000,5.430000,5.650000,5.650000,708200,1.0992217898832686
2016-06-30,5.650000,5.950000,5.622000,5.930000,5.930000,717100,1.1627450980392158
2016-07-01,5.880000,5.880000,5.160000,5.440000,5.440000,1900400,1.058365758754864
2016-07-05,5.400000,5.435000,5.070000,5.140000,5.140000,763500,1.0118110236220472
2016-07-06,5.090000,5.170000,4.940000,5.100000,5.100000,948500,1.0019646365422397
2016-07-07,5.130000,5.300000,5.010000,5.140000,5.140000,786200,0.9790476190476189
2016-07-08,5.190000,5.240000,5.060000,5.080000,5.080000,527600,0.9921875
2016-07-11,5.110000,5.200000,4.900000,5.090000,5.090000,844600,0.9922027290448343
2016-07-12,5.170000,5.280000,4.990000,5.250000,5.250000,956800,1.0355029585798816
2016-07-13,5.250000,5.290000,5.050000,5.120000,5.120000,616700,0.9827255278310941
2016-07-14,5.180000,5.205000,5.063000,5.130000,5.130000,681800,0.9961165048543689
2016-07-15,5.170000,5.200000,4.970000,5.070000,5.070000,807700,0.9620493358633777
2016-07-18,5.080000,5.270000,4.990000,5.210000,5.210000,682800,1.017578125
2016-07-19,5.210000,5.300000,5.070000,5.150000,5.150000,472800,1.003898635477583
2016-07-20,5.160000,5.300000,5.150000,5.270000,5.270000,639700,1.0374015748031495
2016-07-21,5.230000,5.320000,5.084000,5.120000,5.120000,565600,1.0078740157480315
2016-07-22,5.120000,5.150000,5.050000,5.130000,5.130000,328200,0.9752851711026617
2016-07-25,5.140000,5.190000,5.080000,5.080000,5.080000,384400,0.9941291585127201
2016-07-26,5.050000,5.240000,5.050000,5.080000,5.080000,843700,0.9806949806949807
2016-07-27,5.060000,5.275000,5.060000,5.260000,5.260000,768600,1.0374753451676528
2016-07-28,5.210000,5.250000,5.080000,5.110000,5.110000,605400,1.022
2016-07-29,5.090000,5.210000,5.000000,5.180000,5.180000,885200,1.0485829959514168
2016-08-01,5.180000,5.180000,5.000000,5.070000,5.070000,1041600,1.0221774193548387
2016-08-02,5.100000,5.150000,4.970000,5.000000,5.000000,801200,0.9633911368015413
2016-08-03,4.980000,5.065000,4.920000,4.940000,4.940000,815000,0.8884892086330937
2016-08-04,4.950000,5.030000,4.900000,4.960000,4.960000,855600,0.9018181818181819
2016-08-05,4.920000,5.205000,4.900000,5.190000,5.190000,785800,0.9942528735632186
2016-08-08,5.230000,5.580000,5.230000,5.560000,5.560000,1020300,1.0277264325323474
2016-08-09,5.570000,5.690000,5.450000,5.500000,5.500000,663000,0.8828250401284109
2016-08-10,5.460000,5.470000,5.190000,5.220000,5.220000,887200,0.8405797101449275
2016-08-11,5.280000,5.480000,5.150000,5.410000,5.410000,1751400,0.8883415435139573
2016-08-12,6.390000,6.900000,5.980000,6.230000,6.230000,7569100,1.0470588235294118
2016-08-15,6.210000,6.280000,5.930000,6.210000,6.210000,1978500,1.0298507462686566
2016-08-16,6.200000,6.200000,5.910000,6.090000,6.090000,1956600,1.0183946488294313
2016-08-17,6.090000,6.090000,5.830000,5.950000,5.950000,1185200,0.9916666666666667
2016-08-18,6.030000,6.180000,5.960000,6.030000,6.030000,949200,0.9885245901639346
2016-08-19,6.030000,6.040000,5.950000,5.980000,5.980000,647500,0.998330550918197
2016-08-22,5.930000,6.020000,5.860000,6.000000,6.000000,425200,1.0
2016-08-23,6.010000,6.125000,5.950000,6.100000,6.100000,737100,1.0252100840336134
2016-08-24,6.110000,6.170000,5.990000,5.990000,5.990000,603300,0.9983333333333334
2016-08-25,5.990000,6.080000,5.910000,6.000000,6.000000,832900,0.9983361064891847
2016-08-26,5.990000,6.180000,5.900000,5.950000,5.950000,747400,0.9786184210526316
2016-08-29,5.970000,6.095000,5.940000,6.000000,6.000000,514100,0.9900990099009902
2016-08-30,6.000000,6.150000,5.990000,6.010000,6.010000,497400,0.9820261437908496
2016-08-31,6.030000,6.090000,5.950000,6.080000,6.080000,682800,0.977491961414791
2016-09-01,6.100000,6.150000,5.910000,6.060000,6.060000,676400,0.9918166939443535
2016-09-02,6.100000,6.180000,6.030000,6.120000,6.120000,537300,0.9886914378029079
2016-09-06,6.110000,6.230000,6.060000,6.220000,6.220000,945400,1.0264026402640265
2016-09-07,6.190000,6.230000,6.070000,6.110000,6.110000,766500,1.0016393442622953
2016-09-08,6.300000,6.300000,6.120000,6.190000,6.190000,964500,1.0936395759717314
2016-09-09,6.130000,6.190000,5.975000,6.060000,6.060000,898300,1.0938628158844765
2016-09-12,6.020000,6.200000,5.950000,6.100000,6.100000,581400,1.105072463768116
2016-09-13,6.020000,6.020000,5.540000,5.660000,5.660000,1669800,1.0520446096654275
2016-09-14,5.620000,5.830000,5.475000,5.540000,5.540000,1521300,1.022140221402214
2016-09-15,5.560000,5.630000,5.410000,5.520000,5.520000,1289100,1.0128440366972475
2016-09-16,5.470000,5.575000,5.250000,5.380000,5.380000,2725000,0.9658886894075404
2016-09-19,5.380000,5.480000,5.350000,5.420000,5.420000,733300,0.9426086956521739
2016-09-20,5.460000,5.500000,5.281000,5.450000,5.450000,877600,0.9206081081081081
2016-09-21,5.470000,5.690000,5.450000,5.570000,5.570000,1109300,0.9237147595356551
2016-09-22,5.600000,5.750000,5.520000,5.750000,5.750000,996100,0.9334415584415584
2016-09-23,5.790000,5.950000,5.775000,5.920000,5.920000,892100,0.9502407704654895
2016-09-26,5.920000,6.100000,5.865000,6.030000,6.030000,982500,0.9663461538461539
2016-09-27,6.010000,6.160000,5.990000,6.160000,6.160000,1020800,0.9777777777777779
2016-09-28,6.230000,6.290000,6.080000,6.230000,6.230000,958700,1.0097244732576987
2016-09-29,6.250000,6.350000,6.130000,6.240000,6.240000,1023600,1.0558375634517767
2016-09-30,6.290000,6.340000,6.150000,6.300000,6.300000,1731400,1.0063897763578276
2016-10-03,6.310000,6.380000,6.050000,6.170000,6.170000,994900,1.0081699346405228
2016-10-04,6.210000,6.240000,5.900000,5.910000,5.910000,1015300,0.9106317411402157
2016-10-05,5.920000,6.280000,5.900000,6.260000,6.260000,917600,0.9059334298118669
2016-10-06,6.350000,6.400000,6.060000,6.120000,6.120000,687000,0.8717948717948719
2016-10-07,6.470000,6.750000,6.260000,6.490000,6.490000,4809600,0.9530102790014685
2016-10-10,6.550000,7.090000,6.510000,6.910000,6.910000,2904400,1.0565749235474007
2016-10-11,7.000000,7.340000,6.840000,7.020000,7.020000,2300500,1.1003134796238243
2016-10-12,7.010000,7.230000,6.735000,6.810000,6.810000,1415300,1.0607476635514017
2016-10-13,6.750000,6.798000,6.460000,6.540000,6.540000,1602900,1.001531393568147
2016-10-14,6.600000,6.670000,6.360000,6.380000,6.380000,1378500,0.9593984962406015
2016-10-17,6.360000,6.555000,6.330000,6.420000,6.420000,908000,0.9625187406296851
2016-10-18,6.500000,6.640000,6.400000,6.530000,6.530000,824100,1.0414673046251994
2016-10-19,6.570000,6.783000,6.510000,6.650000,6.650000,743400,1.09375
2016-10-20,6.640000,6.740000,6.520000,6.670000,6.670000,704900,1.1153846153846152
2016-10-21,6.620000,6.680000,6.190000,6.270000,6.270000,2502900,1.1338155515370705
2016-10-24,6.290000,6.341000,6.010000,6.080000,6.080000,1243000,1.132216014897579
2016-10-25,6.070000,6.150000,5.960000,5.980000,5.980000,804400,1.1544401544401546
2016-10-26,5.950000,5.996000,5.530000,5.530000,5.530000,2002600,1.0614203454894435
2016-10-27,5.650000,5.708000,5.350000,5.370000,5.370000,1623200,1.1049382716049383
2016-10-28,5.360000,5.530000,5.120000,5.180000,5.180000,1056600,1.118790496760259
2016-10-31,5.180000,5.300000,5.030000,5.210000,5.210000,1421300,1.1204301075268817
2016-11-01,5.200000,5.300000,4.850000,4.860000,4.860000,2180500,1.0318471337579618
2016-11-02,4.870000,4.906000,4.590000,4.630000,4.630000,1768500,0.9410569105691057
